projectid,is_exciting,fully_funded
fe3f543e1c93997d8db10002ef64283d,f,f
fe3ec3fa38a089ee2009b4efb08b572b,f,t
fe3dcf4a1dd1af7ccbfb964d77eeeeb3,f,t
fe3ce8ea71b1d002bc1bf98c41341bd7,f,t
fe3c5f68d9a494cfd11face831c175e7,f,t
fe3bf9105e5cbf66c79d9ea8ea8bd48b,f,t
fe3b2a599594a8ad0695eeed39a57eae,f,t
fe3a280367589e9aa404f9944c73807b,f,t
fe398c594d054b70f4ab34a02c70f027,f,f
fe3985e0211826d86eb6f4768619992a,f,f
fe397cd9dfef01d03f3acf4aa974234a,f,f
fe35a6af9c2ba9de633eae9c857317c4,f,t
fe355686df2f7b132507e19e07f81820,f,t
fe339972d49e0c00cbeba3c4c367f17f,f,t
fe33501036ebb31abd86ecc98fcd164a,f,f
fe32187f7497f971f73702e650d5ba5a,f,t
fe313feb16cda8fdcc670d6a8645cb51,f,t
fe30e947bdbee497c72c030253cfff2f,f,f
fe305a35f58ead914e8cb1413b6e60f1,f,t
fe3056b51648325f9c551315a5faf830,f,t
fe3025c3a6c8679de87617319129d3e1,f,t
fe2f73f73412033c553aecd35015bb5f,f,t
fe2eabef581109e02121c8c2de53c238,f,t
fe2e8fc1167664f001e355080c85f25a,f,f
fe2e1aaca024069fa3cc4be45d3d5a74,f,f
fe2cb7ea84a519e9eb040b08527885a9,f,t
fe2bf2757c8005d6b73630a6950864bc,f,t
fe2bde16b4c9965ad98c53cc2f6bca3a,f,f
fe2bbe575c8b5754a5401b07aad271a5,f,t
fe29ab632227befd78f032cc3c4eb696,f,t
fe2868b63b54339458613535e4262bd6,f,t
fe275c22ef0af5537053c498c0d279e7,f,t
fe26b131ed39dd87ae9b243e52145eb2,f,t
fe262160a9a58fd601eee231cfac6578,f,f
fe25a965cd0d2bce6c75ea53d80a7bf7,t,t
fe2551516aa1357709f24cc73b4c10f3,f,t
fe25195c6f9dfd8e40de70df1d4f5826,f,t
fe24da0db77967bb84d3ff08b2ec3bef,f,f
fe22e67ea37a12f59752f2d85131fc8b,f,t
fe206b931417009469df3e02de8ef38f,f,f
fe204016cfd9eb3370bc56d11dbc65f6,f,f
fe1f0a508bbfb4c5e3448e6c8972237e,f,t
fe1e70cafb0d32d1ee02d5e3b10a1e7b,t,t
fe1b8d4271d2c1b4c4f78b0691046b7c,f,t
fe1b242f416414448f779c9cf20cd7fa,f,f
fe1acab0c3defd02bbadfe878a5c44d0,f,t
fe1aa39c532970ff3d5081cff6778c49,f,t
fe19aad09ed4e148e1d683485312298c,f,t
fe199c1e573c342863c980c57de468e1,f,t
fe18ed56971021c31bf2139317458751,f,t
fe181cfc7cc93e191bed362ee04ef890,f,f
fe15bb89642c16165458f557ab756daa,f,t
fe148b872f3526b1d6704f2828fbc19f,f,t
fe1459e98a4842a53b0932a374a5a611,f,t
fe12cc339aa14670a3538e0af70c03d5,f,t
fe110fde32cc28a82fe112d109074efb,f,t
fe0fe2c257c37598ba8205ce50eee783,f,f
fe0fcc12ea30bd001b972291d5f06305,f,t
fe0f9c6cb15106dda648525aa68646ad,f,t
fe0ded1b0803ca35c2aab00dc795fab8,t,t
fe0cda8fff2734fb2ff79c62181169d2,f,t
fe0c885b945c75efe00359f50c2e7257,f,f
fe0b6a63a95d75a7e5212c7096f9d65a,f,t
fe0a115fd6247542df0744429e894d49,f,f
fe07f28382b01dc71ef2b971f8ab6e1a,f,t
fe071013302dab13d2917261733ea906,f,t
fe030365fa2f5db269b496957ba5e2d1,f,f
fe02e3868baed2dcc7d153891be75c74,f,t
fe014674f96730805835cf53675e6663,f,f
fe0108d4a5035c2c58bb62f9388857b3,f,f
fe0035727c21fcab58c81bba2b0c7420,f,t
fdfef54d0ccd31d23bb1a50d074bf9fe,f,t
fdfe1f85cfca54a5d85e6bd5fb0c723c,f,t
fdfdf7a57215946b1818b5463f79967d,f,f
fdfd5b01ecbbca2db6ba995c3f1698a4,f,f
fdfb50e3f4ea52f7a62a0b1388540324,f,f
fdfb35a3e41012f6d81e47d755b7c2a9,f,t
fdfa4673b8a43a45acedd107e9c8e196,f,t
fdf94653342d0bfcb37d7c8d7d0f2ecb,f,t
fdf75fed8a6849480de2aeff0cc7c006,f,t
fdf6a7d0d0d783c558ad84786088efb3,f,t
fdf361f82cea2e7f5e07248bf8501d20,f,t
fdf30dbd4ecbdd65d34014e9ec7553e1,f,f
fdf24b4f796fcb8d0bcbea9970d99e6e,f,t
fdf197eef0a548ec56539a28a113d1a9,f,t
fdf022acc7ac5bad92c2ab6f7f79a305,f,t
fdef04cc980fb3670d1088b6eee6696c,f,t
fdeeffaa4da931ec0240979ed40348fa,f,t
fdedfbe1ae08753f21371fe0a121a6db,f,t
fdedf498145ed5f7e955d13e28c14d5a,f,f
fdecff036d11f0b13ee78767a350d4e6,f,t
fdebc1348ecf08a6fed37163d510f229,f,t
fdeb6ffac493d5f35fa4fde3a1ecfb54,f,f
fdeb6e72397f7e3a98c081f11288710b,f,t
fdeb541cfd7aecfc8c80a16a07f65281,f,t
fde870bf6498381acd6d44d7345e8b69,f,t
fde745a0ed4b7054511021a7660e97b2,f,f
fde64b5cb70b669c34f531b55d80f99c,f,f
fde57d9a0b55a711198ace7b9a0b403e,f,f
fde498959bb9f1d4dd171490c30d873a,f,t
fde3b6a6c1f123a928aba78081a648b1,f,t
fde265d869ae691d30b996dd39c9710a,f,t
fde20ad1dfb78f848b58a1b7366140fc,t,t
fde0ef40097906c5c0ec610e3cba6197,f,t
fde0d8bc38968f9b8afd7be3f7ea6fe1,f,t
fde0b57a1bb588c98af1219dafcb15ac,f,t
fddfb519bd26d89c9880c0e5f7a11fde,f,f
fddeda7833c339455bcc50c2c1b08663,f,t
fddebdea3a88d3ad8c63e3a691af90fa,f,t
fdde246b837e284831270bdf2a7f4de2,f,f
fddddee39878f645c5b5c8d28fb12cf2,t,t
fdddd8b7eca618a7ffd47de65cd762e7,f,t
fdddd30abc23784fdcb49523410c5391,f,t
fdddcdcd6b879fadd6f3a8f40f77a733,f,t
fdddaab9d1fac3ff9f32f783bd4e377e,f,f
fddd114292bf668f254af229f65a4644,t,t
fddcdf4886ff8f80e83acdbbbe79f277,f,t
fddcba962fff01857dd42a91c5fc5e92,f,t
fdda5a410d66d026a610fe3cd4d3a935,f,t
fdda561fb835b2402cea8af6ea61717b,f,t
fdd9dfce15c29c727ac7dcb27bb1a775,f,t
fdd86101a4c2dcd93f110a5c71738e1a,f,t
fdd747a9de7ba3f3ac678621b7753c94,f,f
fdd5a749b2733b9409f4109251d6d652,f,f
fdd49f71da3e557d0c7cca963d9a285e,f,t
fdd3e97b3cf5111ce6131ef24ce4795f,f,f
fdd1b52b1753739f76a4fd429bfc947d,f,t
fdd050117b99d65cfb369f8ca9784a88,f,t
fdce6a3bb841990e1fcf2184266f2513,f,f
fdcce3fc0b16bdbfb553916f77e1cf69,f,t
fdcbbc259844413fd8abf6a12b95ad5d,f,t
fdc98186bc8d27176f3e45b89961dc93,f,f
fdc971f6e770b09c439b3ddd1d5d42ee,f,t
fdc96a97610e4a5f421541ecc4ba0e94,t,t
fdc8555757a2e71c6eaf7d1b03032900,f,f
fdc7f335ae26b84a0dc2910d3a279acf,f,t
fdc51cd1de0d706d7c4a61824db6b4b3,t,t
fdc4bcf465c071d3a7ff8d0e9413bdc6,f,t
fdc42bba2381ee97993fad7b3d3c7a8b,f,t
fdc2ddd7909c66de94a9024a447ce57a,t,t
fdc055d58d9caa82efc0331b82f059a9,f,t
fdc02db08fdf76f6ebf1f50db1660bf4,f,t
fdc004def4202a2bb77f3cccc7cdebee,f,t
fdbfe5bdacf3ec18190b7f2960754b32,f,t
fdbea26f9c174a8d92fd070a64286058,f,t
fdbe3c450d9bea3b8c1103249a22237a,f,t
fdbacb4b8ab777917c4af95bd447fca6,f,t
fdb82f6ed4ddf8fa5143855db903e0b0,f,f
fdb7ae3793d63c40da257e0936d2dd1b,f,t
fdb78318ee884931f4a5024affa316d3,f,t
fdb7818759b6709514cd15ef8b43f870,f,t
fdb7426176e7b42ff10806188e607db1,f,t
fdb5ff713ef1877e49a9182f1a378d4e,f,t
fdb2c33c444edb681b5948b17ca47a32,f,f
fdb155089c0457004169985d9dd59585,f,f
fdb0d43e590d07208adcbb0c8e47ae8a,t,t
fdaf5b73d13b9dbd26fbf7a1a19652fe,f,t
fdae45b19d7f371dd2733a07aeaa8a79,f,t
fdac5ab0c5b6b7d755308cc1bb97cb19,f,t
fdab66006d03cf2803e4f2108df67b2b,f,t
fda97643bca13e0ee9fec36ccdd17e5a,f,t
fda8a5bf8c22a14d42e1003d85a77351,f,t
fda84389c98e7b122071919175278a1b,f,f
fda702e46d04fe9ebc66a4f536a367f4,f,t
fda3db3bc33bfc3815c78db856d2a769,f,t
fda2eec227d0c94309ae68cd1901a37f,f,t
fda2ec17fccf88e92fe187a7c92624ae,f,t
fda295ef866737c684fbd563a5b09e5c,f,t
fda274411d6dbda95fd5046d3308a8bf,f,t
fda1ee129f80d1b8a72e079a4270121c,f,t
fda15bee5fbf3e50a3080a2ae8a483f1,f,t
fd9ee24472377c7843a0ed87c34d3f90,f,t
fd9eb5467edfd231db3e5ad4e4698b90,f,t
fd9e9cb911c140a4a3fe5a619a0692c9,f,t
fd9dfcc20a58b56e178775142b7eda3d,f,f
fd9bffcb52ef646fddf65b27a4e8a370,f,t
fd98a8aaf03a401e17fc9ac57c458c62,f,t
fd980c25953e729d88d309efd71c0f01,f,t
fd97527aeb9aa3825e27d89308a4f9ef,f,t
fd965b60c5219d702323bf7cf46229b0,f,t
fd9616831d96a9de65c1709ac2831861,f,t
fd9513e46add9be2d3c8e154fd3a5552,f,f
fd934b59af73206890bc8189c5dcee50,f,t
fd90d5f9af2718a3b3f63e9807e3b9f4,f,t
fd904d47f6a349cf50493dcf924f6a80,f,t
fd8fff5f7e8f58869e927c7cd32d8e18,f,t
fd8ef6b59c58b36f3f89d9f0469249a8,f,f
fd8ec19cfc0e0b1963d2f7c4c97a0da7,f,t
fd8e66a3c6064fdac6c24eb3e7d55ac0,f,t
fd8e2bdb2a4f8999321466804cf0e3ab,f,t
fd8d86ab78ecbc0066f82f6017796bc3,f,t
fd8d74c3b123a9ab6ede96565a976fe7,f,t
fd8d51f134cb7a3d262090740418ceb8,f,t
fd8b798577adebe69954c9e9d064d787,f,t
fd8ac7d9e515d780072c4b9b6f524a49,f,t
fd8abd3bd0189b092a00f2b21c605270,f,t
fd89ad6981a7264b107d064ef7acae72,f,t
fd8896987d98569555019075240dadd2,f,t
fd87e6518eaaad28a371f1aafaff1976,f,t
fd87a79f2f312de5d993a88a73243cfd,f,t
fd877f45fe53af46355476b922320a1d,f,t
fd87425f38232491619150d084e873a7,f,t
fd87185b330bdc7fad0a53291c66bbdd,f,f
fd864df14d8fe3c2e6133f86386500ce,f,t
fd85aa1e1e7f1ff35371b6d51935208c,f,t
fd850ced00cd68df906b13eea6d897fa,f,t
fd8457b441304f74ecac36943dbf9984,f,f
fd83bf6481c9701f701dfe439cfeb998,f,f
fd83be9c571a79402102c0379e2821e9,f,t
fd81b862ef563a1c82f8e7801f06a348,f,t
fd81b12ce2680862a58856711233812e,f,t
fd8165757544f938fbf734102a0226f6,f,t
fd8162c69a2db7ee50dcf530c23bc000,f,t
fd7fa2cc8332eed56530c0fa2a13eceb,f,f
fd7e8edc04609a698d7071c8d8c45c7c,f,f
fd7e64beb183f966623a12b97e9f1fe6,f,f
fd7e485a4f6287c53766ba8d116c96c5,f,t
fd7d3dcfacad469fd6ef69518f5a090a,f,t
fd7ceef36817cd55482cbb120de9137d,f,t
fd7b81873128356a0d1637f2a4f777df,f,t
fd7b51c8b2a7db476206cf6ddc4a67da,t,t
fd7a1701313c423425394cbbfc0c654d,f,f
fd7941c83137fc92fac7db36f37d6ab8,f,t
fd785d40c09fdc1fcc037b2a037e7a45,f,f
fd779eeb4a45968b06aee81516c92bbb,f,f
fd7559a34756fbedec4d44efba9e5698,f,t
fd754af705dde72bf2f1815cdd67405f,f,t
fd74a6d633c57339cc3566f039e13723,f,t
fd7435dbd2a96b6734d613675931fee6,f,t
fd73418cabadec87f8d80010db72763f,f,t
fd716ce3bed88e7785b1f401d602ade8,f,t
fd6f6dfa842d1bae30901f45f52830a0,f,t
fd6ef65ebd68a4a1e9ef4ef676aa673a,f,t
fd6eed611bdc574042df97b9ac16c88a,f,f
fd6ebcff6d9d418c42434a4527622994,f,t
fd6e7f5cf1ed66f549789087a297b5da,f,t
fd6cb4a3c8970f2419f4b6fd20caa4af,f,t
fd6bc2c8d66cc8d657895030cd5f929f,f,t
fd692f8f300b36792e6182f382722ccb,f,f
fd6642da4be38ec3b9f8c538e2cb314c,f,t
fd64f9a82488ce1dfd44ca732c0f6256,f,t
fd63d7a896d7710ef646804cc137062a,f,t
fd6270318449670f4983c01a485a9c7a,f,t
fd626a65b0ddbeb6221be69a65645dd2,f,t
fd61c0499bdf023f763aff8f843b756e,f,t
fd61b3e5ff066a247350851cdc80f48d,f,t
fd60882531a7cdbe0e5a3b3b50a16878,f,t
fd6059196c79422aaed1e90f34e543b6,f,t
fd5fc7b656df2f96bf1ebaeef410db02,f,t
fd5fc1c7cb1af4bfb71ad3756d58f618,t,t
fd5f16d83ac1afd3aebb3e5202f6c9e3,f,t
fd5de69a597ab9d7797255391e8d69bb,f,t
fd5dc832e39a20ab837e4f235cb74d18,f,t
fd5dc72964dc70d882d0d6fcf8b97eca,f,f
fd5d3bcca12932ade61f3d8c789c7010,f,t
fd5c8e49b3cfc20c32da1f6dc807d625,f,t
fd5bb5a897d88d402fdf6e94d5d030ef,f,t
fd5b94e0f5e75e4f37764b6d08420930,f,t
fd5a8eccdbaa72f9d526dd6e97ca063d,f,t
fd599163b6dd3a76d93ffe910d471e9d,t,t
fd589adb20f218a9964e9eb795601008,f,f
fd587d9f3a0d8fbdca0ccec1288fa583,f,t
fd57c3cecd9804475de9caa6ae68cc60,f,t
fd57896fca6d7cde7270e49c900a206e,f,t
fd571f02e181bb7eef45d2a6aa829a2f,f,f
fd56ee25404d759faa9dfa3c4b4fa705,f,t
fd5691e3ab71049b514a6e307debb260,f,t
fd5685510b043a002c53c8026b35b9d1,f,t
fd54a3aa59cc139aeb650f9d4e7b9ade,f,t
fd5372bd54981082586bcad4ea7ab92b,f,t
fd51efcb9f434af853a7441e18396d38,f,t
fd51403d99299a4ceb27071602720d36,f,t
fd4ff64aef4b27656fdaf2e422bafa53,f,t
fd4f679b8ea44eabbc8ead72ac81e522,f,t
fd4ec2c1cc6ef4c7565fcb73d29a80c5,f,f
fd4bea78df82bee62aefd8d24e2b935b,f,t
fd48e0b2b028b9f1d51e42d09a2aff76,f,t
fd488b55215bdf708fb27f9b5c08054a,f,t
fd487516b19448b7bf49c9a3e96faf38,f,t
fd47f972155116f5b93d7338e3818544,f,t
fd45ca9186ef41a965a02428788961ef,f,t
fd454d75f2679ab3b4e65d700df705b5,f,t
fd44bb808dfdef102da0fa862a27388d,f,f
fd445f3e6b6547960d3ed6283ec0b882,f,t
fd44515823dfe6b2ddde48b52426b58c,f,t
fd43d14ec65a877131b0c567bc6fd1e6,f,t
fd43b4277239dcb9bc0066c864283f94,f,t
fd4321d31412ba965e755a1fb94cdb70,f,f
fd4219b89cc6a8a4fe3f80edc0b852e1,f,t
fd3df7791bfc06cfb926e9fc57889bb7,f,t
fd3aa4ec8859997fa4b12addce485236,f,f
fd3a95e5709ae7958a4b20bceef58b9b,f,t
fd36737c5dfdf32b2dabef8a3f54c18c,f,t
fd362ae9613fc926ae1b2417a511fb56,f,f
fd35ff2b1601fe5fded8eb968f202399,f,t
fd35eb49e01d0aa43182dc3cfb3bec35,t,t
fd3324ebbdde17b2a1681e819126d36b,f,t
fd32cd9f11824f4073a3badaf23aee5b,f,f
fd305081e3cf1d856f3dcbf16641408e,f,t
fd2e6e17addaa8f4682b70447610551f,f,f
fd2e2e22688d28f9a6a753f5305b486b,f,f
fd2df48aeb32f21354b8f53740e8d3b2,f,t
fd2a779b9afd919f712132c28933c146,f,t
fd2999457429672cffc6c96595a21902,f,f
fd28bf131ba7f7e24b02303a8a7f57a9,f,t
fd2778278688b9d09a3e334cfb061492,f,t
fd26513c9bfbdece156701fb70d7bcf0,f,t
fd25c652d7398a31226c140ecdcb820c,f,f
fd25876428fd1fa2de3f40b924946e65,f,t
fd24d2a77731e2aa175fd13670193202,f,t
fd24734a946b3bd74a80436530496f49,f,t
fd23650c30bd303347cc53289d0e603b,f,t
fd230bece8235ad4bcc8286abf5a24aa,f,f
fd205b343a8ffc2a8f6e3a516d55bb5e,f,f
fd1fe5807c731a5197bfab90c4e8ac13,t,t
fd1e89131b74ded21e0d901d7a108cd4,f,t
fd1e2d4efd6f4fb3295a53ec7f873a5f,f,t
fd1deb6196721c6cfd79f8e3e30d9ab3,f,t
fd1d735a19fae98a5a3d430b22fce3c0,f,t
fd1d5cd79e6e05e2459d9b1666f39c34,f,f
fd1d52c2d064753f38e94ce4f01d91ef,f,t
fd1ca9b55a6cbfe124dc0061608c8f82,f,t
fd1bb4147cf3dd130656fffa2ffe81d3,f,t
fd1a2287315b90af4ae08dbea3c0e22d,f,t
fd1a1d133bafae573f2f85b49f7f2bdb,f,t
fd18d69d581068b5d9d958746aaec46e,f,t
fd16fbfda9e6aed7786f5834201ec582,f,t
fd1646d68c3be171c44cbba07ec2354b,f,t
fd15572433029cc576b68d401e47a61a,f,f
fd13e21841f150ae79d93fced97cdbd9,f,f
fd133cfd5c1cf24ffb11d24ddef350d2,f,t
fd116ace4a7a5d2981c67f19f5ad9918,f,f
fd113bb638e4d595adcc8b91443180ab,t,t
fd0f2c12581c3500b3ef17ca723671fb,f,t
fd0de3b17517436c086f452f9cdfe7a3,f,t
fd0da9df53736e7ed2b9b667d112f8cc,f,f
fd0ceb6197b9a1146aa5c88252947f1f,f,f
fd0cc3a48db4465eba966a01fc6b2d84,f,f
fd0ca31b558c7b1a539e7861d47d7b68,f,t
fd0c19da1a89172dfa0b8ff5c36ff654,f,t
fd0ae3a872ebb5667bd23fd461a73c23,f,t
fd0ac0d40646251c463d8e71ccc7ca2d,f,t
fd08219b85e361d81e538e1b4af107d0,f,t
fd07b78cbc06ddb28307b340db0af829,f,f
fd0646a4b31cc286dd35b07813f1e7c7,f,t
fd03b507b20cb97edcffc918971947c7,f,t
fd0384e06659f3f880e62e270452305e,f,t
fd03696c5e57a14ad70287b9e328ab4d,f,t
fd023a3b76db37600469e4c930bbac42,f,t
fd00057050046c5e333daa9eb2a49bf4,f,t
fcff9f406e1c4cbc22c1e6edde56226d,f,t
fcff4853256b0f127036aa75f2849d17,f,t
fcfe357a474aa29d97379921f3a71043,f,f
fcfd6824ae137e8316a3a8373dc8b4a6,f,t
fcfb95f2ee75af292b015ceaed3e96e7,f,t
fcfabe2589cf9b90ff2fec40f80052f5,f,f
fcf9aa0aab2fe420476aa266e44022db,f,t
fcf92b2ac92afe2561c51cb6585ca421,f,t
fcf8e2c8355dfc75612f291f7eb6ca66,f,t
fcf8da89265649c0ad7e8a867c6c9096,f,f
fcf88f4d47c32c802acd6f2ac997e267,f,t
fcf889a9b7175f20753c47fd77802cdc,f,t
fcf834aeda8496d19b724012315e096c,f,t
fcf829e4ca5835026bdbdb042998f719,f,t
fcf76d94240e74f7d2414cfc8895e8a2,f,t
fcf7235957ff6e8799b5308be1818f42,f,t
fcf5e71151c4b90f23ff18dc387e8594,f,f
fcf58ce03814beccd5a430bd48a64096,f,f
fcf4d7f99a6a650c7fbff031caec35ce,f,f
fcf475f1235571343529fe45cc013751,f,t
fcf1e1a89a861369f2086b06785e987e,f,t
fcf191f9c5b9f19fdd1e546b81de250b,f,t
fcf0e43467108361e8006ecdd958e2be,f,t
fcf0a754d436a8a8fb607c0c17804e92,f,f
fcf00fce5d0e2946494d53b5787dc09b,f,t
fcef6a870eb0fa637645734ced8024f9,f,t
fcef2eec658af0e0387db6196ce36d5e,f,t
fcedd93eecb808c750872e00c444b340,f,t
fced66eb46c4f0a670e9133a84d86ece,f,t
fced376c5592c0bbea4f2584658dc6cb,f,f
fcec963ada5147003d1ab503de057be2,f,t
fceb820501c70b6ef2bfe1fb5c00d843,f,t
fcea533adb4ec7ff2843f808b22b49d0,f,t
fce9ec1c66e63556bc99dff6d15ba997,f,t
fce910704529e8673b6de58ea591251d,f,t
fce8ea1ce5f032201f60d6da37ebad68,f,t
fce87fac3a671283eef997ef0af1e116,f,t
fce81fc1b3beb38a541e10153db1d4d6,f,t
fce816c6514c276af7cfc9536ada3950,f,t
fce70308e1ef1927f0b43318cfc6c40b,f,t
fce2dde8723e90c5ce726ed8fc9fd8e3,f,f
fce274c7e7452fa7289a0805c68932b6,f,t
fce1f6eac14b4edaefd2005b69dfa3cb,f,t
fce1437ac5c9beb258fc95e1a710abee,f,t
fce05d7dbf4d213409b57ac4ba1c838f,f,t
fcdf38ba13a168f39bf7e8b6ab119264,f,f
fcddec30e64690c8feaa7c029011df2b,f,t
fcdcbf9f40194580747c18ee6052f6b3,f,t
fcdc4576c7937fa5a690d3cb72549580,f,t
fcdc23a7e86e590c88c5fb1dfa5fda5f,f,f
fcdb977ad95d3f52f81555c88c1099b8,f,t
fcdb3f1e6e897b3a417094c98df02789,f,t
fcdb0e95c13da15b97814a9dd526366b,f,t
fcd9c3f6e39dcc0074e0042ada34189a,f,f
fcd8d596601d5791097b498e08900396,f,t
fcd80cc4fe7d21c10d398399b4e17a72,f,t
fcd73cf61b14914b4fa52b8a438fca69,t,t
fcd712c76542bdf34b6880ae835a9d62,f,t
fcd650ed30743c6022c2c8e635b03a9a,f,t
fcd6283ead1e2ec539e036b87cea6d1c,f,t
fcd4aa1de7a82f97206245d20a08023f,f,f
fcd34e3b6753b5426dade83a6e9707a3,f,t
fcd2adcfcb903ca230748347c89c6764,f,t
fcceef0f58ba5d5d41b2099164f79089,f,t
fcce392e1f9cd91a3e077d8f255e97d6,f,t
fccb407c23ae54fceacd650ce0afea36,f,t
fccaa419e4401b6b2e2687715c64d816,f,t
fcc9c1bd8e6ed257a7c83e24adfd9ec5,f,t
fcc93c67efeb0b69b379d5c77949470f,f,t
fcc89952c57a43d3f9e2a64c188e6dd5,f,t
fcc857bf14f8e8e04bf1ab4ab05dd0e3,f,t
fcc37d3e46b088e9a91fd83bf0461160,f,t
fcc2467ebd6aa7eb2045fdddd280e5f7,f,f
fcc1eb19d777623dfe770a8e2b33e127,f,t
fcc1a3b4ff832a02df8b01474e88aac8,f,f
fcc0eacebd6e4006947429d350699c3b,f,t
fcc0df5d886e007c2a4fcd595fe53eed,f,t
fcc0999b158684221e49b9e438a5ac4f,f,t
fcbf5d3f8ea95861cb985f6e12e3c54f,f,t
fcbf2fa0e6ebb92481f537afd2b5fad4,f,t
fcbe66c30cd22c6d8d84ffeda310ea4a,f,t
fcbbe486237ce963c67018ef59fa5d21,f,t
fcbb83d28bb0400218e5c65ca598d919,f,t
fcbb267f31eedd4427b504279771a7bd,f,t
fcbae18a264b27b07577b8c951a94875,f,t
fcb9ddcec9ef7212654f18cce0a089df,t,t
fcb9328fa7ceb5956933060608f2aaa2,f,t
fcb7ef0e45d4e78062d358753276a71a,f,t
fcb7c20f9aedb23e358d2a25ab756002,f,t
fcb68e6e1a6159124624676d53332d44,f,t
fcb64f936f0240cffa176895a9d0f479,f,t
fcb5b6bfd8440be715e619eb75f49e3f,f,f
fcb5669bce52543d1c11506f58702804,f,t
fcb560f128b27659e1507b1a572112a6,f,t
fcb489d7abecb4476bee8c9e1f99f79d,f,f
fcb417ea058fab005eec6110b5b19c17,f,t
fcb22912ac0b9f160fcb2c53e977447a,f,t
fcb1dff831599529b518eb9cb3736498,f,t
fcb1215f607107f491bd6266ba16d972,f,f
fcafe3b210b49360ea2f81ef082b7f10,f,t
fcaf53c9e97444dbe9f2a876ae8bde1e,f,t
fcaf3f2148831ed7aae5855c0ef23398,f,t
fcaea2cf358a2e8242dd516dbcd8bf4a,f,f
fcaccd5b7ceb38c9f719d3803282bd37,t,t
fcacabc8ad9b7b5a3d461656a1320782,t,t
fcac1a5f9cf718f014b7b00dcfaaa31d,f,t
fcaafe099bc826143d6474e8bb86eaea,f,t
fcaae47f7c691aa3f1f9f163bc292a2b,f,t
fca7cb2f479ff9203a4e047d0539b8d4,f,t
fca73083c72bb7b76bc83c1a5f7e8e33,f,f
fca4e50c68028ce51da5399b754269e7,f,f
fca406298849c08f57447df6ba29312c,f,f
fca24802166e4eb9015dafd002fc100e,f,t
fca173c1c731ca10784f1cf054ca1dc3,f,t
fc9fdccee208c83019fedf15fb452fa3,f,t
fc9ec9c4cd28d186629ad6995b12c9f7,f,t
fc9e829880b7768f8621eb1e264967c6,f,f
fc9c7efcc937a387242e36b03aafa75c,f,t
fc9afb6570042ced78985f60bc93fd52,f,f
fc99b728dacd8c1037f90afbe5023496,f,t
fc987ff7e4413dfb5f8bcf75be7a29ba,f,t
fc981979137448e78d0f68ee3b743835,f,t
fc95e13bd41964155bb5570545941eb7,f,t
fc94a3cd3d33fb29cbe3e9f235c0c4c7,f,f
fc9401cfb13620e48678b64883f64d26,f,t
fc92ef351168b78a472599b7d8ed59c2,f,f
fc91f5fe98da955ecd8db9bcd47b4fb2,f,f
fc91e402ca8f6a77afd6142218d29533,f,f
fc8d7ac0bffa898b335d5b1a46d6f51a,f,t
fc8ca44fb82b0c48e4312e51c0620398,f,t
fc8b64d7b4b7a20667af811722f0a7cd,f,f
fc8b1e68d24958f9a89caed907106a3d,f,t
fc892055a06e328f784ab24a4187ff99,f,f
fc8915982e44b1e3e23b7ec89a25a033,f,t
fc883895655ff4611a029c1e303eec70,f,t
fc8727b84690441f27ca44a3928f523f,f,t
fc871ec235eddefc5f79c2c71d2adb07,f,t
fc86dec90129529013f9a977f2ab5912,f,t
fc832ddd5875aaad9d6d18d463cbbc62,f,t
fc832566641c3303a70456404ee5d654,f,t
fc83138da086c2ddb21c035caf55c27b,f,t
fc828f396a39327f9c8889f09905c06f,f,t
fc813cceec4f5d67257a19c9653f17c1,f,t
fc7f4f5447919509672685dd46f14564,f,t
fc7f024a87bfe92adac8b0f379101923,f,f
fc7c7291a75cb158dda090d53d30352b,t,t
fc7c31b14680e72d102486bbfb2152cc,f,f
fc7ae33deb61ed6e4b67eb47ebd715a6,f,t
fc7ad15513127c067f082a051dcf6f0c,t,t
fc7aa495de6c48cae0795e2cda7b7f72,f,t
fc7a2d977f4104abfa5129068f9c359a,f,f
fc79e0e4bbbf1dfbbb9844f27225c854,f,t
fc7671a4b0d8fc7036d5fe8b4b111fdb,f,t
fc7385b6846727481b3bb1237efbb1d8,f,t
fc71ba125282b27bbb493f3a3c9387f0,f,t
fc71a2833a01cd1a3bd41a1c9fcba502,f,t
fc7140dac0cedb4d670cf2b12afca7e6,f,t
fc6f8fdffc04126e95c191862d727040,f,t
fc6f06820b93635b3a1cbc2422714c8e,f,t
fc6d4024f13c95840492f826a2a5cebc,f,t
fc6c7d3493a54c1bdb6039eee2d0acda,f,f
fc6a3f49a32b24a43ce4222f406d17d5,f,t
fc691c06cf9a09e19a98ecdc5fb7b216,f,f
fc690c16e6a4b2c85cb058e191337649,f,t
fc68af65ecbe3451017879dd295c8e06,f,f
fc687eb0f0606a1d99d528f6c3309cb3,f,t
fc65ddcbf107d011970636ca2346dccf,f,t
fc6428f6725d490404c1fc29a0151cca,f,t
fc62d2ce37f1d37e26f00cbce0bbdeb1,f,t
fc619a8ef96c473a602166e1522e85a1,f,t
fc60ebeafeb0ac75e397b8a76e6b559a,f,f
fc60696c344d7fe27634b8994e7a66eb,f,t
fc5d29b85ca5d76ab011e565f51b52fc,f,t
fc5c770b52ab7c448bce8014891c5839,f,f
